ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-02,10747.892648979492,10307.133976804636,11840.761175008827,10747.892648979492,10747.892648979492,305.5024888101769,305.5024888101769,305.5024888101769,131.19089596951494,131.19089596951494,131.19089596951494,174.31159284066197,174.31159284066197,174.31159284066197,0.0,0.0,0.0,11053.395137789668
2018-01-03,10747.336484294616,10330.004194925956,11775.771617288103,10747.336484294616,10747.336484294616,304.828381713168,304.828381713168,304.828381713168,130.40851066566754,130.40851066566754,130.40851066566754,174.41987104750046,174.41987104750046,174.41987104750046,0.0,0.0,0.0,11052.164866007784
2018-01-04,10746.780319609737,10334.432020407796,11777.137575876897,10746.780319609737,10746.780319609737,306.2970485479136,306.2970485479136,306.2970485479136,132.16746761289696,132.16746761289696,132.16746761289696,174.12958093501666,174.12958093501666,174.12958093501666,0.0,0.0,0.0,11053.07736815765
2018-01-05,10746.22415492486,10292.982988279104,11780.06886920741,10746.22415492486,10746.22415492486,292.7758101151227,292.7758101151227,292.7758101151227,119.50192119413148,119.50192119413148,119.50192119413148,173.2738889209912,173.2738889209912,173.2738889209912,0.0,0.0,0.0,11038.999965039982
2018-01-08,10744.555660870225,10339.29597353852,11778.665286476216,10744.555660870225,10744.555660870225,294.07818910044125,294.07818910044125,294.07818910044125,128.1921199565518,128.1921199565518,128.1921199565518,165.88606914388942,165.88606914388942,165.88606914388942,0.0,0.0,0.0,11038.633849970665
2018-01-09,10743.999496185346,10368.66785737124,11747.70394540564,10743.999496185346,10743.999496185346,292.63928749198624,292.63928749198624,292.63928749198624,131.19089596925028,131.19089596925028,131.19089596925028,161.44839152273596,161.44839152273596,161.44839152273596,0.0,0.0,0.0,11036.638783677332
2018-01-10,10743.44333150047,10269.572205840139,11812.340986593757,10743.44333150047,10743.44333150047,286.3125538587924,286.3125538587924,286.3125538587924,130.4085106658483,130.4085106658483,130.4085106658483,155.90404319294407,155.90404319294407,155.90404319294407,0.0,0.0,0.0,11029.755885359262
2018-01-11,10742.887166815592,10310.59228821001,11721.770358727443,10742.887166815592,10742.887166815592,281.39244124600896,281.39244124600896,281.39244124600896,132.16746761287496,132.16746761287496,132.16746761287496,149.22497363313397,149.22497363313397,149.22497363313397,0.0,0.0,0.0,11024.2796080616
2018-01-12,10742.331002130713,10294.58456802182,11662.653902922237,10742.331002130713,10742.331002130713,260.9154323012985,260.9154323012985,260.9154323012985,119.50192119380208,119.50192119380208,119.50192119380208,141.41351110749642,141.41351110749642,141.41351110749642,0.0,0.0,0.0,11003.246434432012
2018-01-15,10740.662508076079,10194.567520838022,11762.744834134519,10740.662508076079,10740.662508076079,239.84682208431406,239.84682208431406,239.84682208431406,128.19211995622595,128.19211995622595,128.19211995622595,111.65470212808809,111.65470212808809,111.65470212808809,0.0,0.0,0.0,10980.509330160392
2018-01-16,10740.106343391202,10196.059624374275,11659.584021940733,10740.106343391202,10740.106343391202,231.1124495342391,231.1124495342391,231.1124495342391,131.19089596864745,131.19089596864745,131.19089596864745,99.92155356559164,99.92155356559164,99.92155356559164,0.0,0.0,0.0,10971.218792925441
2018-01-17,10739.550178706324,10267.827643475584,11700.727202148313,10739.550178706324,10739.550178706324,217.89727146034124,217.89727146034124,217.89727146034124,130.40851066602914,130.40851066602914,130.40851066602914,87.4887607943121,87.4887607943121,87.4887607943121,0.0,0.0,0.0,10957.447450166665
2018-01-18,10738.994014021446,10273.918401214562,11664.523971099792,10738.994014021446,10738.994014021446,206.6765452485069,206.6765452485069,206.6765452485069,132.16746761303023,132.16746761303023,132.16746761303023,74.50907763547669,74.50907763547669,74.50907763547669,0.0,0.0,0.0,10945.670559269953
2018-01-19,10738.437849336568,10226.197978350136,11608.389027391553,10738.437849336568,10738.437849336568,180.6501619650772,180.6501619650772,180.6501619650772,119.50192119437651,119.50192119437651,119.50192119437651,61.1482407707007,61.1482407707007,61.1482407707007,0.0,0.0,0.0,10919.088011301645
2018-01-22,10736.769355281933,10171.385529308653,11557.6810899859,10736.769355281933,10736.769355281933,148.71991780296673,148.71991780296673,148.71991780296673,128.1921199565446,128.1921199565446,128.1921199565446,20.52779784642214,20.52779784642214,20.52779784642214,0.0,0.0,0.0,10885.489273084899
